처방아이디,처방한글명,처방한자명,출전,출처,페이지,증상한글명,증상한자명,일반인설명,약재한글명,약재한자명,약재이명,약재타입,수치법,약용부위,귀경,성,미,독성,분류,과명,용량,단위
FO00700023,감리기제환,坎离旣濟丸,回春,肝系內科學,878,,,,지모,知母,苦心|韭逢|芪母|蚔母|老梗|鹿別|東根|水參|水須|水浚|蓍母|兒草|野蓼|女雷|女理|連母|提母|蝭母|紙母|知毋|地參|昌支|莐藩|貨母|孝梗,M,酒浸,뿌리줄기(根莖),腎|胃|肺,寒,苦|甘,,淸熱瀉火藥,Liliaceae,75,g
FO00700023,감리기제환,坎离旣濟丸,回春,肝系內科學,878,,,,지모,知母,苦心|韭逢|芪母|蚔母|老梗|鹿別|東根|水參|水須|水浚|蓍母|兒草|野蓼|女雷|女理|連母|提母|蝭母|紙母|知毋|地參|昌支|莐藩|貨母|孝梗,M,浸鹽水,뿌리줄기(根莖),腎|胃|肺,寒,苦|甘,,淸熱瀉火藥,Liliaceae,75,g
FO00700023,감리기제환,坎离旣濟丸,回春,肝系內科學,878,,,,천궁,川芎,京芎|貫芎|鞠窮|芎|芎窮|芎藭|芎營|茶芎|大芎|臺芎|大川芎|杜芎|馬銜芎藭|撫芎|蕪芎|撫川芎|山鞠窮|西芎|西撫芎|小撫芎|小川芎|藥芹|雀腦芎|正川芎|眞川芎|天芎|川芎藭|川撫芎|川元蠢|香果|壺藭|胡藭|蒿本,M,,뿌리줄기(根莖),肝|膽|心包,溫,辛,,活血祛瘀藥,Umbelliferae,37.5,g
FO00700024,감초탕,甘草湯,仲景,肝系內科學,878,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,,
FO00700025,감초탕(승마별갑탕),甘草湯(升麻鼈甲湯),入門,肝系內科學,878,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,炙,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,3.75,g
FO00700025,감초탕(승마별갑탕),甘草湯(升麻鼈甲湯),入門,肝系內科學,878,,,,승마,升麻,鷄骨升麻|苦龍芽菜|鬼臉升麻|鬼眼升麻|綠色升麻|綠升麻|達呼爾升麻|收靡|龍眼根|周麻|周升麻|地龍芽|川升麻|雉麻|花升麻|黑升麻,M,,뿌리줄기(根莖),肺|脾|胃|大腸,微寒,辛|微甘,,發散風熱藥,Ranunculaceae,3.75,g
FO00700025,감초탕(승마별갑탕),甘草湯(升麻鼈甲湯),入門,肝系內科學,878,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,3.75,g
FO00700025,감초탕(승마별갑탕),甘草湯(升麻鼈甲湯),入門,肝系內科學,878,,,,계지,桂枝,桂枝段|廣桂枝|嫩桂枝|柳桂|川桂枝,M,,어린 가지(嫩枝),膀胱|心|肺,溫,辛|甘,,發散風寒藥,Lauraceae,3.75,g
FO00700025,감초탕(승마별갑탕),甘草湯(升麻鼈甲湯),入門,肝系內科學,878,,,,웅황,雄黃,鷄冠石|男生|男精|丹山|丹山月魂|明雄黃|白陵|石雄黃|石黃|夜金|柔黃雄|帝男精|帝男血|朱雀金|地精|天陽石|太旬首中石|黃金石|黃奴|黃堥|黃石|迄利加,M,,광물(鑛物)|果殼,肝|胃|大腸|肝,溫|溫,苦|辛|辛,有毒|有毒,外用藥,광물,5.625,g
FO00700025,감초탕(승마별갑탕),甘草湯(升麻鼈甲湯),入門,肝系內科學,878,,,,천초,川椒,漢椒|紅椒,M,,,,,,,,Rutaceae,5.625,g
FO00700025,감초탕(승마별갑탕),甘草湯(升麻鼈甲湯),入門,肝系內科學,878,,,,별갑,鱉甲,脚魚甲|甲魚|團魚|團魚甲|團魚盖|鼈甲|鱉盖子|鱉津甲|鱉充|孚乳甲|神守|黑龍衣,M,酥炙,배갑(背甲),肝|腎,微寒,鹹,,補陰藥,Trionychidae,11.25,g
FO00700026,강심단,降心丹,局方,肝系內科學,878,,,,숙지황,熟地黃,大熟地|大懷熟|大懷熟|熟乾地黃|熟地|熟芐|懷慶熟地,M,,뿌리줄기(根莖),肝|腎,微溫,甘,,補血藥,Scrophulariaceae,112.5,g
FO00700026,강심단,降心丹,局方,肝系內科學,878,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,112.5,g
FO00700026,강심단,降心丹,局方,肝系內科學,878,,,,천문동,天門冬,管松|金華|大當門根|大天冬|萬年松|滿冬|無不愈|門冬|百部|肥天冬|商棘|筵門冬|地門冬|天冬|天文|天門|天文冬|天虋冬,M,,괴근(塊根),肺|腎,寒,甘|苦,,補陰藥,Liliaceae,112.5,g
FO00700026,강심단,降心丹,局方,肝系內科學,878,,,,맥문동,麥門冬,筧寸冬|京元|階前草根|大麥冬|冬兒沙里|麥冬|麥文|麥門|麥門東|綿麥冬|虋冬|門火冬|不死|不死藥|沙草秀根|蘇瓜丐|安神隊枝|野麥冬|餘粮|禹餘粮|正淸|寸冬|寸麥冬|雉骨木|杭瓜丐|杭寸|杭寸冬,M,,괴근(塊根),肺|胃|心,微寒,甘|微苦,,補陰藥,Liliaceae,112.5,g
FO00700026,강심단,降心丹,局方,肝系內科學,878,,,,인삼,人蔘,揀參|高麗蔘|鬼蓋|金井玉蘭|大人蔘|獨勝|羅參|潞州人蔘|白物|白修蔘|百濟蔘|白條蔘|蔘|上黨蔘|上黨人蔘|生曬參|新羅人蔘|羊角蔘|玉精|遼東蔘|遼蔘|園參|人微|人參|人參|仁蔘|人祥|人身|人精|人衡|紫團蔘|全鬚生曬參|地精|淸河人蔘|皺面丹|皺面還丹|土精|品蔘|孩兒參|海腴|血蔘|黃蔘|黃石,M,,뿌리(根),脾|肺|心,微溫,甘|微苦,,補氣藥,Araliaceae,75,g
FO00700026,강심단,降心丹,局方,肝系內科學,878,,,,복령,茯苓,更生|金翁|萬靈精|萬苓精|白茯|白伏苓|白服笭|白茯岺|白茯怜|白茯笭|白茯苓|白雲苓|伏菟|茯菟|伏靈|伏苓|服令|茯笭|茯蕶|伏兎|不死面|雪腴|松苓|松木薯|松薯|松腴|云苓|雲苓|子苓,M,,균핵(菌核)|적복령을 절편한 다음 백색부분(적복령을 절편한 다음 백색부분),心|心|肺|肺|脾|脾|腎|腎,平,甘|淡|甘|淡,,利水退腫藥,Polyporaceae,75,g
FO00700026,강심단,降心丹,局方,肝系內科學,878,,,,산약,山藥,幹山藥|九黃薑|白苕|佛掌薯|蛇芋|山薯|山芋|山藷|山板朮|薯藥|薯蕷|署豫|署預|修脆|兒草|野白薯|野山豆|蕷藥|延草|玉延|王茅|藷|藷粮|藷藇|諸署|土藷|扁子薯|淮山藥,M,,뿌리줄기(根莖),脾|肺|腎,平,甘,,補氣藥,Dioscoreaceae,75,g
FO00700026,강심단,降心丹,局方,肝系內科學,878,,,,복신,茯神,白伏神|白茯神|伏神,M,,송근(松根),心|脾,平,甘|淡,,利水退腫藥,Polyporaceae,75,g
FO00700026,강심단,降心丹,局方,肝系內科學,878,,,,원지,遠志,苦葽|苦遠志|關遠志|棘菀|蕀蒬|細草|小鷄眼|小鷄腿|小草|䒕草|阿只草|餘糧|葽|葽繞|遠䓌|遠志根|淸遠志,M,薑製,뿌리(根),肺|心|腎,微溫,苦|辛,,安神藥,Polygalaceae,75,g
FO00700026,강심단,降心丹,局方,肝系內科學,878,,,,육계,肉桂,桂|桂楠|桂馥|桂碎|桂圓肉|桂爾通|桂通|桂皮|官桂|廣條桂|交趾桂|菌桂|箘桂|企邊桂|丹桂|丹陽木皮|大桂|咄者|辣桂|辢桂|楝桂|牡桂|木桂|薄桂|上肉桂|玉桂|尉佗桂|尉佗生|柳桂|油桂|油筒桂|紫桂|條桂|眞桂|甛肉桂|靑化桂|土桂楠|筒桂|板桂|黃瑤桂,M,,수피(樹皮),腎|脾|膀胱,熱,甘|辛,,溫裏藥,Lauraceae,18.75,g
FO00700026,강심단,降心丹,局方,肝系內科學,878,,,,주사,朱砂,鏡面砂|鏡面朱砂|貢朱砂|光明砂|塊砂|舊坑砂|金星砂|今座砂|丹|丹幹|丹沙|丹砂|丹矸|丹栗|大朱砂|馬牙砂|馬齒砂|梅柏砂|明光朱砂|明丹砂|無重砂|白金砂|白崖|白庭砂|白朱砂|芙蓉砂|石沙|水花朱|新坑砂|神末砂|神砂|神座砂|心紅|玉座砂|雲母砂|月寶砂|越砂|陰成砂|宜砂|赤丹|箭鏃砂|曹末砂|朱沙|朱砂|朱砂大|朱硃|辰錦砂|辰砂|眞朱|澄水砂|天然硫化汞|土砂|巴砂|平面砂|肺砂|好朱砂|汞沙|汞砂,M,,광물(鑛物),心,微寒|微寒,甘|甘,有毒|有毒,安神藥,유화물류광물,18.75,g
FO00700027,공연단,控涎丹,,肝系內科學,879,,,,대극,大戟,京大戟|荞|勤馬宣|純芽大戟|龍虎草|紫大戟|枝茎|澤莖|破軍殺|膨脹草|下馬仙|紅芽大戟,M,,경엽(莖葉),肺|脾|腎,寒,苦,有毒,峻下逐水藥,Euphorbiaceae,,각등분
FO00700027,공연단,控涎丹,,肝系內科學,879,,,,감수,甘遂,甘藁|甘台|甘澤|甘蒿|苦澤|鬼丑|金錢重露|陵藁|陵澤|大瓠藤|猫兒眼|白澤|三層草|隨湯給事中|螯休|腫手花|腫手花根|主田|重台|重澤|至田|化骨丹|萱根子,M,,괴근(塊根),肺|腎|大腸,寒,苦,有毒,峻下逐水藥,Euphorbiaceae,,각등분
FO00700027,공연단,控涎丹,,肝系內科學,879,,,,개자,芥子,겨자|辣菜子|白芥子|眞白芥子,M,,종자(種子),肺,溫,辛,,溫化寒痰藥,Cruciferae,,각등분
FO00700028,강활방풍탕,羌活防風湯,正傳,肝系內科學,879,,,,강활,羌活,羌靑|羌滑|曲藥|狗引子花|西羌活|蠶羌|竹節羌|退風使者|護羌使者|胡王使者|黑藥,M,,뿌리(根)|뿌리줄기(根莖),膀胱|腎,溫,辛|苦,,發散風寒藥,Umbelliferae,3.75,g
FO00700028,강활방풍탕,羌活防風湯,正傳,肝系內科學,879,,,,방풍,防風,蕑根|硬防風|曲方氏|公防風|銅蕓|馬英子|母防風|反風|防豊|防風根|百韭|百蜚|百種|百枝|屛防|屛風|屛風草|山芹菜|山花菜|西口風|續弦膠|軟防風|齊州防風|風肉|筆防風|解州防風|回辛|迴蕓|回草|茴草,M,,뿌리(根)|뿌리줄기(根莖),肝|脾|膀胱,溫,辛|甘,,發散風寒藥,Umbelliferae,3.75,g
FO00700028,강활방풍탕,羌活防風湯,正傳,肝系內科學,879,,,,천궁,川芎,京芎|貫芎|鞠窮|芎|芎窮|芎藭|芎營|茶芎|大芎|臺芎|大川芎|杜芎|馬銜芎藭|撫芎|蕪芎|撫川芎|山鞠窮|西芎|西撫芎|小撫芎|小川芎|藥芹|雀腦芎|正川芎|眞川芎|天芎|川芎藭|川撫芎|川元蠢|香果|壺藭|胡藭|蒿本,M,,뿌리줄기(根莖),肝|膽|心包,溫,辛,,活血祛瘀藥,Umbelliferae,3.75,g
FO00700028,강활방풍탕,羌活防風湯,正傳,肝系內科學,879,,,,작약,芍藥,金芍藥|白芍|白芍藥|芍藥,M,,뿌리(根),肝|脾,微寒,苦|酸,,補血藥,Ranunculaceae,3.75,g
FO00700028,강활방풍탕,羌活防風湯,正傳,肝系內科學,879,,,,고본,藁本,藁茇|藁板|鬼卿|鬼新|鬼神|鬼鄕|微莖|保生叢|本|山茞|山薗菜|兒卿|蔚香|地新|土芎|香藁本,M,,뿌리(根)|뿌리줄기(根莖),膀胱,溫,辛,,發散風寒藥,Umbelliferae,3.75,g
FO00700028,강활방풍탕,羌活防風湯,正傳,肝系內科學,879,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,3.75,g
FO00700028,강활방풍탕,羌活防風湯,正傳,肝系內科學,879,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,3.75,g
FO00700028,강활방풍탕,羌活防風湯,正傳,肝系內科學,879,,,,지유,地楡,苽菜|蕨苗參|豚楡系|馬連鞍薯|無名印|白地楡|酸赭|山棗參|山棗子|山紅棗|山紅棗根|澁地楡|鼠尾地楡|綫形地楡|水橄欖根|水檳榔|巖地芨|玉鼓|玉豉|玉札|王皷|紫地楡|赤地楡|棗兒紅|地揄|地榆|地榆|地揄根|酢棗|血箭草|紅地楡|花椒地楡|黃根子|黃爪香,M,,뿌리(根),肝|大腸,微寒,苦|酸|澀,,凉血止血藥,Rosaceae,1.875,g
FO00700028,강활방풍탕,羌活防風湯,正傳,肝系內科學,879,,,,세신,細辛,金盤草|金盆草|綠鬚薑|大藥|獨葉草|萬病草|毛柄細辛|北細辛|四兩麻|西細辛|細參|細條|細草|小辛|少辛|烟袋鍋|烟袋鍋花|鈴鐺花|玉番絲|玉香絲|臥龍丹|漢城細辛|華陰細辛,M,,대근전초(帶根全草),心|肺|腎,溫,辛,,發散風寒藥,Aristolochiaceae,1.875,g
FO00700029,강활승습탕,羌活勝濕湯,,肝系內科學,879,,,,강활,羌活,羌靑|羌滑|曲藥|狗引子花|西羌活|蠶羌|竹節羌|退風使者|護羌使者|胡王使者|黑藥,M,,뿌리(根)|뿌리줄기(根莖),膀胱|腎,溫,辛|苦,,發散風寒藥,Umbelliferae,7.5,g
FO00700029,강활승습탕,羌活勝濕湯,,肝系內科學,879,,,,독활,獨活,獨搖草|獨滑|山前獨活|肉獨活|恩施獨活|長生草|地頭乙戶邑|川獨活,M,,뿌리(根),腎|膀胱|大腸,微溫,辛|苦,,袪風濕止痺痛藥,Umbelliferae,7.5,g
FO00700029,강활승습탕,羌活勝濕湯,,肝系內科學,879,,,,고본,藁本,藁茇|藁板|鬼卿|鬼新|鬼神|鬼鄕|微莖|保生叢|本|山茞|山薗菜|兒卿|蔚香|地新|土芎|香藁本,M,,뿌리(根)|뿌리줄기(根莖),膀胱,溫,辛,,發散風寒藥,Umbelliferae,3.75,g
FO00700029,강활승습탕,羌活勝濕湯,,肝系內科學,879,,,,방풍,防風,蕑根|硬防風|曲方氏|公防風|銅蕓|馬英子|母防風|反風|防豊|防風根|百韭|百蜚|百種|百枝|屛防|屛風|屛風草|山芹菜|山花菜|西口風|續弦膠|軟防風|齊州防風|風肉|筆防風|解州防風|回辛|迴蕓|回草|茴草,M,,뿌리(根)|뿌리줄기(根莖),肝|脾|膀胱,溫,辛|甘,,發散風寒藥,Umbelliferae,3.75,g
FO00700029,강활승습탕,羌活勝濕湯,,肝系內科學,879,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,3.75,g
FO00700029,강활승습탕,羌活勝濕湯,,肝系內科學,879,,,,천궁,川芎,京芎|貫芎|鞠窮|芎|芎窮|芎藭|芎營|茶芎|大芎|臺芎|大川芎|杜芎|馬銜芎藭|撫芎|蕪芎|撫川芎|山鞠窮|西芎|西撫芎|小撫芎|小川芎|藥芹|雀腦芎|正川芎|眞川芎|天芎|川芎藭|川撫芎|川元蠢|香果|壺藭|胡藭|蒿本,M,,뿌리줄기(根莖),肝|膽|心包,溫,辛,,活血祛瘀藥,Umbelliferae,1.875,g
FO00700029,강활승습탕,羌活勝濕湯,,肝系內科學,879,,,,만형자,蔓荊子,大荊子|蔓靑子|蔓刑實|蔓荊實|万荊子|蔓荊子實|白背木耳|白背楊|白佈荊|小荊|水捻子|僧法實|陸續丸|荊子|黃荊,M,,과실(果實),肝|胃|膀胱,微寒,辛|苦,,發散風熱藥,Vervenaceae,1.875,g
FO00700030,개관산,開關散,入門,肝系內科學,879,,,,천남성,天南星,鬼蒟蒻|南星|大南星|大天南星|半夏精|白南星|蛇頭草根|蛇芋|三棒子|鮮南星|野芋頭|猪包谷|川南星|虎膏|虎掌|虎掌南星,M,末,괴경(塊莖),肝|肺|脾,溫,苦|辛,有毒,溫化寒痰藥,Araceae,1.875,g
FO00700030,개관산,開關散,入門,肝系內科學,879,,,,용뇌,龍腦,腦香|龍腦|梅片|氷片|冰片,M,,수지(樹脂)|가지(枝)|수간(樹幹),心|脾|肺,凉,苦|辛,,開竅藥,Dipterocarpaceae,1,
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,금은화,金銀花,金藤花|金花|鷺鷥花|密啜花|蘇花|雙寶花|雙苞花|雙花|銀花|二花|忍冬花|忍冬花|尖子銀花|環兒花,M,,화뢰(花蕾),心|肺|胃,寒,甘,,淸熱解毒藥,Caprifoliaceae,20,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,목통,木通,萬年|萬年藤|木桶|葍藤|附支|烏麩葍|烏棪|王翁|依商|張翁|丁父|丁翁|通草,M,,줄기(莖),心|小腸|膀胱,寒,苦,,利尿通淋藥,Lardizabalaceae,20,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,창출,蒼朮,馬薊|茅君寶|茅山蒼朮|茅朮|山薑|山芥|山薊|山連|山精|仙朮|赤朮|地葵|陳蒼朮|蒼術|創出|天薊|天蘇|天精|朮,M,,뿌리줄기(根莖),脾|胃|肝,溫,辛|苦,,芳香化濕藥,Compositae,20,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,의이인,薏苡仁,感米|起目|起實|芑實|米仁|米珠|玉珠|有乙梅|薏米|薏米仁|薏意苡仁|薏苡|意苡仁|薏以仁|薏仁|薏珠子|苡米|苡米仁|苡薏米|苡仁|苡仁米|珠子米|草魚目|草珠兒|解蠡|回回米,M,,종자(種子),脾|胃|肺,凉,甘|淡,,利水退腫藥,Gramineae,20,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,생지황,生地黃,乾生地|毛原|密罐花根|山箊根|生乾地黃|生地|鮮生地|鮮地黃|原生地|酒壺花根|地脈|地髓|地黃|天黃|芐|懷慶地黃,M,,뿌리(根),心|肝|腎,寒,甘|苦,,淸熱凉血藥,Scrophulariaceae,12,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,우슬,牛膝,鷄胶骨|對吊草|杜牛膝|百倍|山莧菜|牛莖|牛踝膝|川牛膝|紅牛膝|懷牛膝|淮牛膝,M,,뿌리(根),肝|腎,平,苦|酸,,活血祛瘀藥,Amaranthaceae,6,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,오약,烏藥,銅錢柴|斑皮柴|鰟魮|房花|比目沈香|硏藥|矮脚樟|矮樟|天臺烏藥|天台烏|天台烏藥|台麻|台烏|台烏藥,M,,괴근(塊根),脾|肺|腎|膀胱,溫,辛,,理氣藥,Lauraceae,6,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,계지,桂枝,桂枝段|廣桂枝|嫩桂枝|柳桂|川桂枝,M,,어린 가지(嫩枝),膀胱|心|肺,溫,辛|甘,,發散風寒藥,Lauraceae,6,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,적작약,赤芍藥,京芍藥|木芍藥|山芍藥|西赤芍|赤芍|草芍藥|臭牡丹根|紅芍藥,M,,뿌리(根),肝,微寒,苦,,淸熱凉血藥,Ranunculaceae,6,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,진피,陳皮,柑子皮|柑皮|苦枥皮|苦榴皮|苦樹皮|廣柑皮|廣橘皮|廣陳皮|廣皮|貴老|橘子皮|橘皮|芩皮|攀槻皮|白樳木皮|樊槻皮|蜡樹皮|細辛木皮|新會柑皮|新會皮|梣槻皮|樳木皮|梣皮|若理木皮|浙陳皮|陳柑皮|陳廣皮|陳橘皮|秦白皮|陣皮|川橘皮|紅皮|黃橘皮,M,,과피(果皮),脾|肺,溫,辛|苦,,理氣藥,Rutaceae,4,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,도인,桃仁,光桃仁|單桃仁|挑仁|桃人|桃核|桃核仁|脫核嬰兒|脫核仁,M,,종자(種子),心|肝|大腸,平,苦|甘,,活血祛瘀藥,Rosaceae,4,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,천궁,川芎,京芎|貫芎|鞠窮|芎|芎窮|芎藭|芎營|茶芎|大芎|臺芎|大川芎|杜芎|馬銜芎藭|撫芎|蕪芎|撫川芎|山鞠窮|西芎|西撫芎|小撫芎|小川芎|藥芹|雀腦芎|正川芎|眞川芎|天芎|川芎藭|川撫芎|川元蠢|香果|壺藭|胡藭|蒿本,M,,뿌리줄기(根莖),肝|膽|心包,溫,辛,,活血祛瘀藥,Umbelliferae,4,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,방풍,防風,蕑根|硬防風|曲方氏|公防風|銅蕓|馬英子|母防風|反風|防豊|防風根|百韭|百蜚|百種|百枝|屛防|屛風|屛風草|山芹菜|山花菜|西口風|續弦膠|軟防風|齊州防風|風肉|筆防風|解州防風|回辛|迴蕓|回草|茴草,M,,뿌리(根)|뿌리줄기(根莖),肝|脾|膀胱,溫,辛|甘,,發散風寒藥,Umbelliferae,4,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,방기,防己,倒地拱|房苑|房慈|白木香|粉防己|粉寸己|石蟾蜍|石解|蟾蜍薯|載君行|猪大腸|靑藤根|靑木香|土防己|漢防己|漢中防己|解離,M,,뿌리(根),膀胱|腎|脾|肺,寒,苦|辛,,袪風濕止痺痛藥,Menispermaceae,4,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,용담,龍膽,苦膽|苦龍膽|苦龍膽草|觀音草|陵游|膽草|四葉膽|斜枝大夫|斜枝大士|山龍膽|水龍膽|龍膽草|地膽草|草龍膽|草龍膽,M,,뿌리(根)|뿌리줄기(根莖),肝|膽,寒,苦,,淸熱燥濕藥,Centianaceae,4,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,백지,白芷,仇里竹根|蘭槐|杜若|苓|蘺|名莞|芳香|白茞|柏油|白淽|百菬|苻蘺|三閭小玉|茞|茞香|神虈|莞|芷|澤芬|香白芷|香白芷|虈|虈莞,M,,뿌리(根),肺|胃|大腸,溫,辛,,發散風寒藥,Umbelliferae,4,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,적복령,赤茯苓,赤苓|赤茯|赤服岺|赤茯笭|赤茯苓,M,,표층 아래 淡紅色(표층 아래 淡紅色),心|脾|膀胱,平,甘|淡,,利水退腫藥,Polyporaceae,4,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,위령선,威靈仙,能消|靈仙|搜山虎|壽祖|靈仙根|葳靈|葳靈仙|葳苓仙|葳靈仙|赤莖威|鐵線連|黑薇|黑薇靈仙,M,,뿌리줄기(根莖)|뿌리(根),膀胱,溫,辛|鹹,,袪風濕止痺痛藥,Ranunculaceae,4,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,당귀신,當歸身,當歸頭,M,,,,,,,,,4,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,구맥,瞿麥,巨句麥|蘧麥|瞿麥子|洛陽花|南天竺草|南天竺草子|大菊子|大蘭|大蘭子|杜老草子|蘢鬚|四時美|山瞿麥|石竹子花|聖蘢草子|十樣景花|剪絨花|竹節草|地面,M,,전초(全草),心|小腸,寒,苦,,利尿通淋藥,Caryophyllaceae,4,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,편축,萹蓄,扁蓄|篇蓄,M,,전초(全草),膀胱,微寒,苦,,利尿通淋藥,Polyponaceae,4,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,홍화,紅花,乾臙脂|乾胭脂|金紅花|南紅花|大紅花|杜紅花|頭紅花|本紅花|藥花|臙脂|胭脂|刺紅花|草紅花|片紅花|紅藍花|紅蘭花|紅籃花|紅花尾子,M,,꽃(花),心|肝,溫,辛,,活血祛瘀藥,Compositae,7.5,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,소목,蘇木,多邦|蘇方|蘇枋|蘇方木|窊木|赤木|棕木|眞蘇木|巴朥虎|紅紫,M,,심재(心材),心|肝|脾,平,甘|鹹,,活血祛瘀藥,Leguminosae,7.5,g
FO00700031,거습활혈지통탕,袪濕活血止痛湯,萬病回春,肝系內科學,879,,,,서각,犀角,奴角|毘沙拏|犀牛角|兕角|烏犀角|凹角|低密|眞犀角|真犀角|香犀角,M,,뿔(角),心|肝|胃,寒,苦|鹹,,淸熱凉血藥,Rhinocerotidae,7.5,g
FO00700032,거원전,擧元煎,景岳全書,肝系內科學,879,,,,인삼,人蔘,揀參|高麗蔘|鬼蓋|金井玉蘭|大人蔘|獨勝|羅參|潞州人蔘|白物|白修蔘|百濟蔘|白條蔘|蔘|上黨蔘|上黨人蔘|生曬參|新羅人蔘|羊角蔘|玉精|遼東蔘|遼蔘|園參|人微|人參|人參|仁蔘|人祥|人身|人精|人衡|紫團蔘|全鬚生曬參|地精|淸河人蔘|皺面丹|皺面還丹|土精|品蔘|孩兒參|海腴|血蔘|黃蔘|黃石,M,,뿌리(根),脾|肺|心,微溫,甘|微苦,,補氣藥,Araliaceae,13,g
FO00700032,거원전,擧元煎,景岳全書,肝系內科學,879,,,,황기,黃芪,甘板麻|芰草|嫩黃耆|嫩黃芪|戴紛|戴糝|戴椹|獨椹|綿耆|綿芪|綿黃耆|綿黃芪|木耆|百本|百藥綿|北芪|艾草|王孫|箭芪|箭黃芪|蜀脂|妒婦|憲州黃耆|黃|黃耆,M,炙,뿌리(根),肺|脾,溫,甘,,補氣藥,Leguminosae,13,g
