처방아이디,처방한글명,처방한자명,출전,출처,페이지,증상한글명,증상한자명,일반인설명,약재한글명,약재한자명,약재이명,약재타입,수치법,약용부위,귀경,성,미,독성,분류,과명,용량,단위
FO00400050,궁하탕,芎夏湯,仁齊直指方,腎系內科學,1422,,,,지각,枳殼,奴隸|大枳殼|洞庭奴隸|商殼|商州枳殼|商枳殼|只殼|枳慤|枳角|枳穀|陳枳殼|香橙殼,M,,과실(果實),肺|脾|大腸,凉,苦|辛,,理氣藥,Rutaceae,1.87,g
FO00400050,궁하탕,芎夏湯,仁齊直指方,腎系內科學,1422,,,,백출,白朮,乞力伽|鷄腿朮|貢朮|廣朮|狗頭朮|金錢朮|大白朮|臺白朮|臺朮|冬白朮|冬朮|馬薊|木朮|苗朮|白大壽|峰貢朮|桴薊|糞朮|沙邑條根|削朮|山薑|山芥|山薊|山連|山精|象朮|雪白朮|野朮|楊桴|楊桴薊|楊抱|楊枹薊|吳白朮|吳朮|于潛白朮|于潛朮|芋朮|雲頭朮|蕓白朮|雲白朮|雲片白朮|浙朮|種朮|天薊|天生朮|天蘇|朮|台白朮|片白術|片白朮|片朮|抱薊|豊慶朮|杭朮|歙朮,M,,뿌리줄기(根莖),脾|胃,溫,苦|甘,,補氣藥,Compositae,0.93,g
FO00400050,궁하탕,芎夏湯,仁齊直指方,腎系內科學,1422,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,炙,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,0.93,g
FO00400050,궁하탕,芎夏湯,仁齊直指方,腎系內科學,1422,,,,생강,生薑,干|薑根|鉤妝指|老生薑|頭生薑|面薑|母薑|母薑|母生薑|百辣雲|生姜|生羌|生薑母|鮮薑|鮮生薑|宿薑|宿薑|宿生薑|御濕菜|炎凉小子|因地辛|子薑|紫薑|陳生薑|菜薑|川薑|川百薑,M,,뿌리줄기(根莖),肺|脾|胃,微溫,辛,,發散風寒藥,Zingiberaceae,5,개
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,진피,陳皮,柑子皮|柑皮|苦枥皮|苦榴皮|苦樹皮|廣柑皮|廣橘皮|廣陳皮|廣皮|貴老|橘子皮|橘皮|芩皮|攀槻皮|白樳木皮|樊槻皮|蜡樹皮|細辛木皮|新會柑皮|新會皮|梣槻皮|樳木皮|梣皮|若理木皮|浙陳皮|陳柑皮|陳廣皮|陳橘皮|秦白皮|陣皮|川橘皮|紅皮|黃橘皮,M,,과피(果皮),脾|肺,溫,辛|苦,,理氣藥,Rutaceae,187.5,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,123.75,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,37.5,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,비해,萆薢,硬飯團|骨硬元君|金剛|飯頭|白菝葜|白枝|百枝|粉萆薢|萆|萆犂|山硬硬|山萆薢|山田薯|野老|赤節|竹木|川萆|川萆䉏|川萆薢|土瓜|土薯蕷|苾薢,M,,뿌리줄기(根莖),肺|胃|膀胱,平,苦,,利尿通淋藥,Dioscoreaceae,37.5,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,육종용,肉蓯蓉,金荀|金笋|淡大蕓|大蕓|碧水龍|陸松蓉|肉菘蓉|肉從容|肉從蓉|肉蓗蓉|紫花地丁|縱蓉|地丁|地精|寸蕓|蓯蓉|黑司命,M,,육질경(肉質莖),腎|大腸,溫,甘|鹹,,補陽藥,Orobanchaceae,37.5,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,오수유,吳茱萸,九日三官|搜筵|茱萸|藥茱萸|吳茱臾|筽茱萸|茣茱臾|吳萸|吳楸|左力|辟邪翁,M,,과실(果實),肝|脾|胃|腎,熱,辛|苦,有毒,溫裏藥,Rutaceae,37.5,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,후박,厚朴,濃朴|淡伯|大厚朴|烈朴|油朴|紫油朴|紫厚朴|赤朴|重皮|川朴|川厚朴|川厚樸|厚樸|厚朴皮|厚皮,M,,수피(樹皮),脾|胃|肺|大腸,溫,苦|辛,,芳香化濕藥,Magnoliaceae,37.5,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,육계,肉桂,桂|桂楠|桂馥|桂碎|桂圓肉|桂爾通|桂通|桂皮|官桂|廣條桂|交趾桂|菌桂|箘桂|企邊桂|丹桂|丹陽木皮|大桂|咄者|辣桂|辢桂|楝桂|牡桂|木桂|薄桂|上肉桂|玉桂|尉佗桂|尉佗生|柳桂|油桂|油筒桂|紫桂|條桂|眞桂|甛肉桂|靑化桂|土桂楠|筒桂|板桂|黃瑤桂,M,,수피(樹皮),腎|脾|膀胱,熱,甘|辛,,溫裏藥,Lauraceae,37.5,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,양기석,陽起石,,M,,광물(鑛物),腎,微溫,鹹,,補陽藥,,37.5,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,파극천,巴戟天,鷄腸風|川巴戟|兎子腸|巴戟|巴戟天,M,,뿌리(根),肝|腎,微溫,甘|辛,,補陽藥,Rubiaceae,37.5,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,석곡,石斛,禁生|金叉石斛|金釵|金釵花|鈕斛|杜蘭|麥斛|百丈鬚|石斛草|石蓫|鱗鯉甲|林蘭|雀脾斛|長生草|吊蘭花|吊蘭|千年潤|黃草,M,,지상부(地上部),胃|腎,微寒,甘,,補陰藥,Orchidaceae,37.5,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,부자,附子,漏籃子|大附子|大黑附子|綿附|明附片|白幕|熟白附子|中附子|萴|卽子|萴子|川附子|側子|虎掌|黑附子,M,,자근(子根),心|脾|腎,熱,甘|辛,有毒,溫裏藥,Ranunculaceae,37.5,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,토사자,菟絲子,金絲草|金黃絲子|菟絲|菟絲實|免絲子|夢絲子|無根藤子|小菟絲子|小粒菟絲子|迎陽子|龍鬚子|兎絲子|吐絲子|兔絲子|黃藤子,M,,종자(種子),肝|腎|脾,溫,辛|甘,,補陽藥,Convolvulaceae,37.5,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,우슬,牛膝,鷄胶骨|對吊草|杜牛膝|百倍|山莧菜|牛莖|牛踝膝|川牛膝|紅牛膝|懷牛膝|淮牛膝,M,,뿌리(根),肝|腎,平,苦|酸,,活血祛瘀藥,Amaranthaceae,37.5,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,녹용,鹿茸,茄茸|茄子茸|九女春|懶鹿茸|囊角|老鹿茸|鹿蟲|嫩茄茸|嫩鹿茸|袋角|毛鹿茸|班龍珠|茸角|紫鹿茸|衝天室|血鹿茸,M,,뿔(角),腎|肝,溫,甘|鹹,,補陽藥,Cervidae,37.5,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,두중,杜仲,鬼仙木|亂銀絲|杜仲|杜仲皮|杜沖|杜冲|檰|棉杜仲|綿杜仲|棉花|木綿|絲楝樹皮|思仙|絲連皮|思仲|石思仙|玉絲皮|川杜仲|厚杜仲,M,炒去絲,수피(樹皮),肝|腎,溫,甘|微辛,,補陽藥,Eucommiaceae,37.5,g
FO00400051,귤피전원,橘皮煎元,入門,腎系內科學,1422,,,,건강,乾薑,干薑|幹薑|幹生薑|乾干|乾姜|乾鶩|乾生薑|均薑|老干|綿薑|白薑|白乾薑|川乾薑|泡薑,M,,뿌리줄기(根莖),脾|胃|肺,熱,辛,,溫裏藥,Zingiberaceae,37.5,g
FO00400052,귤핵환,橘核丸,濟生方,腎系內科學,1422,,,,귤핵,橘核,橘仁|橘子仁,M,炒,,,,,,,,37.5,g
FO00400052,귤핵환,橘核丸,濟生方,腎系內科學,1422,,,,해조,海藻,,M,鹽酒炒,전초(全草),肝|胃|腎,寒,苦|鹹,,淸化熱痰藥,Sargassaceae,37.5,g
FO00400052,귤핵환,橘核丸,濟生方,腎系內科學,1422,,,,곤포,昆布,다시마|海昆布,M,鹽酒炒,葉狀體,肝|腎|胃,寒,鹹,,,Laminariaceae,37.5,g
FO00400052,귤핵환,橘核丸,濟生方,腎系內科學,1422,,,,해대,海帶,,M,鹽水洗,,,,,,,,37.5,g
FO00400052,귤핵환,橘核丸,濟生方,腎系內科學,1422,,,,도인,桃仁,光桃仁|單桃仁|挑仁|桃人|桃核|桃核仁|脫核嬰兒|脫核仁,M,麩炒,종자(種子),心|肝|大腸,平,苦|甘,,活血祛瘀藥,Rosaceae,37.5,g
FO00400052,귤핵환,橘核丸,濟生方,腎系內科學,1422,,,,천련자,川楝子,苦楝子|金鈴子|金鈴子|楝失|石茱萸|練實|仁棗|川楝|川楝實|川練肉|川鍊肉|川練子|川連子|川鍊子,M,炒,과실(果實),肝|胃|小腸,寒,苦,小毒,理氣藥,Meliaceae,37.5,g
FO00400052,귤핵환,橘核丸,濟生方,腎系內科學,1422,,,,현호색,玄胡索,延胡|延胡索|元胡|元胡索|玄胡|玄胡索,M,炒,괴경(塊莖),肝|脾,溫,辛|苦,,活血祛瘀藥,Papaveraceae,18.75,g
FO00400052,귤핵환,橘核丸,濟生方,腎系內科學,1422,,,,후박,厚朴,濃朴|淡伯|大厚朴|烈朴|油朴|紫油朴|紫厚朴|赤朴|重皮|川朴|川厚朴|川厚樸|厚樸|厚朴皮|厚皮,M,,수피(樹皮),脾|胃|肺|大腸,溫,苦|辛,,芳香化濕藥,Magnoliaceae,18.75,g
FO00400052,귤핵환,橘核丸,濟生方,腎系內科學,1422,,,,지실,枳實,洞庭|商枳實|小枳實|鵝眼枳實|粘刺|只實|只實|陳枳實|槌胸霹靂|破胸槌,M,,유과(幼果),脾|胃,寒,苦|辛|酸,,理氣藥,Rutaceae,18.75,g
FO00400052,귤핵환,橘核丸,濟生方,腎系內科學,1422,,,,계심,桂心,肉桂心,M,,,,,,,,,18.75,g
FO00400052,귤핵환,橘核丸,濟生方,腎系內科學,1422,,,,목향,木香,廣木香|南木香|唐木香|大通綠|蜜香|番木香|五木香|五香|雲南木香|雲木香|印木香|一根草|靑木香|土木香,M,,뿌리(根),脾|胃|大腸|三焦|膽,溫,辛|苦,,理氣藥,Compositae,18.75,g
FO00400052,귤핵환,橘核丸,濟生方,腎系內科學,1422,,,,목통,木通,萬年|萬年藤|木桶|葍藤|附支|烏麩葍|烏棪|王翁|依商|張翁|丁父|丁翁|通草,M,,줄기(莖),心|小腸|膀胱,寒,苦,,利尿通淋藥,Lardizabalaceae,18.75,g
FO00400053,귀용원,歸茸元,入門,腎系內科學,1422,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,酒浸,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,,각등분
FO00400053,귀용원,歸茸元,入門,腎系內科學,1422,,,,녹용,鹿茸,茄茸|茄子茸|九女春|懶鹿茸|囊角|老鹿茸|鹿蟲|嫩茄茸|嫩鹿茸|袋角|毛鹿茸|班龍珠|茸角|紫鹿茸|衝天室|血鹿茸,M,酥炙,뿔(角),腎|肝,溫,甘|鹹,,補陽藥,Cervidae,,각등분
FO00400054,귀비탕,歸脾湯,校注婦人良方,腎系內科學,1422,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,3.75,g
FO00400054,귀비탕,歸脾湯,校注婦人良方,腎系內科學,1422,,,,용안육,龍眼肉,桂園|魁圓|鮫泪|荔奴|荔梃|驪珠|荔枝奴|荔草|龍眼肉|木彈|蜜脾|比目|細荔|綉水團|亞荔枝|龍眼|龍眼干|龍眼巾|龍眼錦|龍月|圓眼|圓眼肉|元肉|益志|益智|川彈子|海珠叢,M,,과실(果實),心|脾,溫,甘,,補血藥,Sapindaceae,3.75,g
FO00400054,귀비탕,歸脾湯,校注婦人良方,腎系內科學,1422,,,,산조인,酸棗仁,棘|棘針|白棘|山酸棗|山棗|山棗仁|山棗仁|小酸棗仁|熟酸棗仁|樲|樲棘|樲仁|樲棗|調睡參軍|棗仁,M,炒,종자(種子),心|肝,平,甘|酸,,安神藥,Rhamnaceae,3.75,g
FO00400054,귀비탕,歸脾湯,校注婦人良方,腎系內科學,1422,,,,원지,遠志,苦葽|苦遠志|關遠志|棘菀|蕀蒬|細草|小鷄眼|小鷄腿|小草|䒕草|阿只草|餘糧|葽|葽繞|遠䓌|遠志根|淸遠志,M,,뿌리(根),肺|心|腎,微溫,苦|辛,,安神藥,Polygalaceae,3.75,g
FO00400054,귀비탕,歸脾湯,校注婦人良方,腎系內科學,1422,,,,인삼,人蔘,揀參|高麗蔘|鬼蓋|金井玉蘭|大人蔘|獨勝|羅參|潞州人蔘|白物|白修蔘|百濟蔘|白條蔘|蔘|上黨蔘|上黨人蔘|生曬參|新羅人蔘|羊角蔘|玉精|遼東蔘|遼蔘|園參|人微|人參|人參|仁蔘|人祥|人身|人精|人衡|紫團蔘|全鬚生曬參|地精|淸河人蔘|皺面丹|皺面還丹|土精|品蔘|孩兒參|海腴|血蔘|黃蔘|黃石,M,,뿌리(根),脾|肺|心,微溫,甘|微苦,,補氣藥,Araliaceae,3.75,g
FO00400054,귀비탕,歸脾湯,校注婦人良方,腎系內科學,1422,,,,황기,黃芪,甘板麻|芰草|嫩黃耆|嫩黃芪|戴紛|戴糝|戴椹|獨椹|綿耆|綿芪|綿黃耆|綿黃芪|木耆|百本|百藥綿|北芪|艾草|王孫|箭芪|箭黃芪|蜀脂|妒婦|憲州黃耆|黃|黃耆,M,,뿌리(根),肺|脾,溫,甘,,補氣藥,Leguminosae,3.75,g
FO00400054,귀비탕,歸脾湯,校注婦人良方,腎系內科學,1422,,,,백출,白朮,乞力伽|鷄腿朮|貢朮|廣朮|狗頭朮|金錢朮|大白朮|臺白朮|臺朮|冬白朮|冬朮|馬薊|木朮|苗朮|白大壽|峰貢朮|桴薊|糞朮|沙邑條根|削朮|山薑|山芥|山薊|山連|山精|象朮|雪白朮|野朮|楊桴|楊桴薊|楊抱|楊枹薊|吳白朮|吳朮|于潛白朮|于潛朮|芋朮|雲頭朮|蕓白朮|雲白朮|雲片白朮|浙朮|種朮|天薊|天生朮|天蘇|朮|台白朮|片白術|片白朮|片朮|抱薊|豊慶朮|杭朮|歙朮,M,,뿌리줄기(根莖),脾|胃,溫,苦|甘,,補氣藥,Compositae,3.75,g
FO00400054,귀비탕,歸脾湯,校注婦人良方,腎系內科學,1422,,,,복신,茯神,白伏神|白茯神|伏神,M,,송근(松根),心|脾,平,甘|淡,,利水退腫藥,Polyporaceae,3.75,g
FO00400054,귀비탕,歸脾湯,校注婦人良方,腎系內科學,1422,,,,목향,木香,廣木香|南木香|唐木香|大通綠|蜜香|番木香|五木香|五香|雲南木香|雲木香|印木香|一根草|靑木香|土木香,M,,뿌리(根),脾|胃|大腸|三焦|膽,溫,辛|苦,,理氣藥,Compositae,1.87,g
FO00400054,귀비탕,歸脾湯,校注婦人良方,腎系內科學,1422,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,1.12,g
FO00400054,귀비탕,歸脾湯,校注婦人良方,腎系內科學,1422,,,,생강,生薑,干|薑根|鉤妝指|老生薑|頭生薑|面薑|母薑|母薑|母生薑|百辣雲|生姜|生羌|生薑母|鮮薑|鮮生薑|宿薑|宿薑|宿生薑|御濕菜|炎凉小子|因地辛|子薑|紫薑|陳生薑|菜薑|川薑|川百薑,M,,뿌리줄기(根莖),肺|脾|胃,微溫,辛,,發散風寒藥,Zingiberaceae,5,개
FO00400054,귀비탕,歸脾湯,校注婦人良方,腎系內科學,1422,,,,대조,大棗,乾赤棗|乾棗|鷄心|鷄心棗|桂棗|灌棗|膠棗|南棗|丹棗|棠棗|大北棗|大棗|大棗肉|東棗|轆棗|美棗|搏落酥|白棗|北棗|肥棗|召|氏棗|羊角|良棗|牛頭|棯棗|紫棗|棗|棗膏|棗肉|棗脯|天蒸棗|靑州棗|墟棗|壺|紅棗,M,,과실(果實),脾|胃,溫,甘,,補氣藥,Rhamnaceae,2,개
FO00400055,금궤신기환,金匱腎氣丸,仲景,腎系內科學,1422,,,,숙지황,熟地黃,大熟地|大懷熟|大懷熟|熟乾地黃|熟地|熟芐|懷慶熟地,M,,뿌리줄기(根莖),肝|腎,微溫,甘,,補血藥,Scrophulariaceae,300,g
FO00400055,금궤신기환,金匱腎氣丸,仲景,腎系內科學,1422,,,,산약,山藥,幹山藥|九黃薑|白苕|佛掌薯|蛇芋|山薯|山芋|山藷|山板朮|薯藥|薯蕷|署豫|署預|修脆|兒草|野白薯|野山豆|蕷藥|延草|玉延|王茅|藷|藷粮|藷藇|諸署|土藷|扁子薯|淮山藥,M,,뿌리줄기(根莖),脾|肺|腎,平,甘,,補氣藥,Dioscoreaceae,150,g
FO00400055,금궤신기환,金匱腎氣丸,仲景,腎系內科學,1422,,,,산수유,山茱萸,鷄足|鬾實|山茱|山茱臾|山萸|鼠矢|石棗|食茱萸|實棗兒|藥棗|萸肉|肉棗|蜀棗|湯主,M,,과실(果實),肝|腎,微溫,酸|澀,,澁精縮尿止帶藥,Cornaceae,150,g
FO00400055,금궤신기환,金匱腎氣丸,仲景,腎系內科學,1422,,,,복령,茯苓,更生|金翁|萬靈精|萬苓精|白茯|白伏苓|白服笭|白茯岺|白茯怜|白茯笭|白茯苓|白雲苓|伏菟|茯菟|伏靈|伏苓|服令|茯笭|茯蕶|伏兎|不死面|雪腴|松苓|松木薯|松薯|松腴|云苓|雲苓|子苓,M,,균핵(菌核)|적복령을 절편한 다음 백색부분(적복령을 절편한 다음 백색부분),心|心|肺|肺|脾|脾|腎|腎,平,甘|淡|甘|淡,,利水退腫藥,Polyporaceae,112.5,g
FO00400055,금궤신기환,金匱腎氣丸,仲景,腎系內科學,1422,,,,목단피,牡丹皮,洛陽皮|鹿韭|丹根|丹皮|牡丹|牧丹|牧丹根皮|牧丹皮|牧丹皮|木芍藥|粉丹皮|鼠姑|赤丹皮|條丹皮|血櫃|花相|花王,M,,근피(根皮),心|肝|腎,微寒,苦|辛,,淸熱凉血藥,Ranunculaceae,112.5,g
FO00400055,금궤신기환,金匱腎氣丸,仲景,腎系內科學,1422,,,,택사,澤瀉,建瀉|鵠瀉|鵠澤|及瀉|蘭紅|芒芋|福澤瀉|酸惡兪|宣澤瀉|水瀉|水澤瀉|禹瀉|禹孫|牛耳菜|天禿|天鵝蠶|川澤瀉|宅夕|宅泄|澤芝,M,,괴경(塊莖),腎|膀胱,寒,甘,,利水退腫藥,Alismataceae,112.5,g
FO00400055,금궤신기환,金匱腎氣丸,仲景,腎系內科學,1422,,,,부자,附子,漏籃子|大附子|大黑附子|綿附|明附片|白幕|熟白附子|中附子|萴|卽子|萴子|川附子|側子|虎掌|黑附子,M,炮,자근(子根),心|脾|腎,熱,甘|辛,有毒,溫裏藥,Ranunculaceae,1,개
FO00400055,금궤신기환,金匱腎氣丸,仲景,腎系內科學,1422,,,,계지,桂枝,桂枝段|廣桂枝|嫩桂枝|柳桂|川桂枝,M,,어린 가지(嫩枝),膀胱|心|肺,溫,辛|甘,,發散風寒藥,Lauraceae,37.5,g
FO00400056,금령자환,金鈴子丸,澹療,腎系內科學,1422,,,,천련자육,川楝子肉,川練肉|川楝肉,M,,,,,,,,,187.5,g
FO00400056,금령자환,金鈴子丸,澹療,腎系內科學,1422,,,,회향,茴香,穀香|穀茴香|大茴香|小香|小懷香|小茴香|蒔蘿|野茴香|土茴香|八月珠|香子|懷香|茴香|蘹香,M,,과실(果實),肝|腎|脾|肺,溫,辛,,溫裏藥,Umbelliferae,11.25,g
FO00400056,금령자환,金鈴子丸,澹療,腎系內科學,1422,,,,보골지,補骨脂,吉固子|反古紙|補骨鴟|夭豆|婆固紙|婆固脂|破古紙|破故紙|破故芷|破胡紙|胡故子|胡韭子|和蘭莧|黑故子,M,,과실(果實),腎|脾,溫,辛|苦,,補陽藥,Leguminosae,11.25,g
FO00400057,금수육군전,金水六君煎,景岳全書,腎系內科學,1422,,,,숙지황,熟地黃,大熟地|大懷熟|大懷熟|熟乾地黃|熟地|熟芐|懷慶熟地,M,,뿌리줄기(根莖),肝|腎,微溫,甘,,補血藥,Scrophulariaceae,11.25-18.75,g
FO00400057,금수육군전,金水六君煎,景岳全書,腎系內科學,1422,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,3.75,g
FO00400057,금수육군전,金水六君煎,景岳全書,腎系內科學,1422,,,,반하,半夏,狗芋頭|老瓜蒜|老鴉眼|痰宮劈歷|大半夏|半下|白傍幾子|白羊眼半夏|小天南星|水玉|守田|示姑|羊眼|羊眼半夏|圓白半夏|地文|雉毛奴邑|雉毛邑|杏州半夏|和姑,M,,괴경(塊莖),脾|胃|肺,溫,辛,有毒,溫化寒痰藥,Araceae,3.75,g
FO00400057,금수육군전,金水六君煎,景岳全書,腎系內科學,1422,,,,복령,茯苓,更生|金翁|萬靈精|萬苓精|白茯|白伏苓|白服笭|白茯岺|白茯怜|白茯笭|白茯苓|白雲苓|伏菟|茯菟|伏靈|伏苓|服令|茯笭|茯蕶|伏兎|不死面|雪腴|松苓|松木薯|松薯|松腴|云苓|雲苓|子苓,M,,균핵(菌核)|적복령을 절편한 다음 백색부분(적복령을 절편한 다음 백색부분),心|心|肺|肺|脾|脾|腎|腎,平,甘|淡|甘|淡,,利水退腫藥,Polyporaceae,3.75,g
FO00400057,금수육군전,金水六君煎,景岳全書,腎系內科學,1422,,,,진피,陳皮,柑子皮|柑皮|苦枥皮|苦榴皮|苦樹皮|廣柑皮|廣橘皮|廣陳皮|廣皮|貴老|橘子皮|橘皮|芩皮|攀槻皮|白樳木皮|樊槻皮|蜡樹皮|細辛木皮|新會柑皮|新會皮|梣槻皮|樳木皮|梣皮|若理木皮|浙陳皮|陳柑皮|陳廣皮|陳橘皮|秦白皮|陣皮|川橘皮|紅皮|黃橘皮,M,,과피(果皮),脾|肺,溫,辛|苦,,理氣藥,Rutaceae,5.62,g
FO00400057,금수육군전,金水六君煎,景岳全書,腎系內科學,1422,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,3.75,g
FO00400057,금수육군전,金水六君煎,景岳全書,腎系內科學,1422,,,,개자,芥子,겨자|辣菜子|白芥子|眞白芥子,M,,종자(種子),肺,溫,辛,,溫化寒痰藥,Cruciferae,2.62,g
FO00400057,금수육군전,金水六君煎,景岳全書,腎系內科學,1422,,,,생강,生薑,干|薑根|鉤妝指|老生薑|頭生薑|面薑|母薑|母薑|母生薑|百辣雲|生姜|生羌|生薑母|鮮薑|鮮生薑|宿薑|宿薑|宿生薑|御濕菜|炎凉小子|因地辛|子薑|紫薑|陳生薑|菜薑|川薑|川百薑,M,,뿌리줄기(根莖),肺|脾|胃,微溫,辛,,發散風寒藥,Zingiberaceae,5,개
FO00400058,금쇄고정환,金鎖固精丸,中醫臨床手冊,腎系內科學,1422,,,,사원자,沙苑子,潼蒺藜,M,,종자(種子),肝|腎,溫,甘,,,,80,g
FO00400058,금쇄고정환,金鎖固精丸,中醫臨床手冊,腎系內科學,1422,,,,검인,芡仁,가시연밥|居塞蓮|芡鷄壅|芡實|芡實仁|芡子|鷄豆|鷄頭|鷄頭果|鷄頭菱|鷄頭米|鷄頭盤|鷄頭實|雞頭實|鷄頭蓮|鷄頭子|鷄頭菜|鷄頭苞|鷄味兒|鷄壅|鷄癰|鷄嘴蓮|鵠頭|卵菱|刀芡實|菱弟|卯鵠|鳧頭|蘇黃|水鷄頭|水流黃|水陸丹|水中丹|雁頭|晏鳴|雁膳|雁實|雁喙實|吳鷄|藕梢菜|蔿子|刺蓮蓬實|刺蓮藕|肇實|鴻頭|黃實,M,,종인(種仁),脾|腎,平,甘|澀,,澁精縮尿止帶藥,Nymphaeaceae,80,g
FO00400058,금쇄고정환,金鎖固精丸,中醫臨床手冊,腎系內科學,1422,,,,연수,蓮鬚,蓮蕊|連蕊|蓮花蘂|蓮須|蓮花鬚|蓮花蘂|蓮花蕊|蓮花橤|七夕蓮花鬚,M,,,,,,,,,80,g
FO00400058,금쇄고정환,金鎖固精丸,中醫臨床手冊,腎系內科學,1422,,,,용골,龍骨,龍骨|白龍骨|白龍骨|陸虎遺生|花龍骨,M,,광물(鑛物),心|肝,微寒,甘|澀,,安神藥,포유동물,40,g
FO00400058,금쇄고정환,金鎖固精丸,中醫臨床手冊,腎系內科學,1422,,,,모려,牡蠣,大牡蠣|蠣殼|蠣房|蠣蛤|母蠣|牡礪|牡蠣殼|牡蛤|白牡蠣|蚝殼|壯蠣|左殼|左顧|左顧牡蠣|左牡蠣|蠔莆|蠔山,M,,패각(貝殼),肝|膽|腎,微寒,鹹,,平肝潛陽藥,Ostreidae,40,g
FO00400059,기귀보신탕,芪歸補腎湯,雲溪,腎系內科學,1422,,,,황기,黃芪,甘板麻|芰草|嫩黃耆|嫩黃芪|戴紛|戴糝|戴椹|獨椹|綿耆|綿芪|綿黃耆|綿黃芪|木耆|百本|百藥綿|北芪|艾草|王孫|箭芪|箭黃芪|蜀脂|妒婦|憲州黃耆|黃|黃耆,M,蜜炙,뿌리(根),肺|脾,溫,甘,,補氣藥,Leguminosae,5.625,g
