처방아이디,처방한글명,처방한자명,출전,출처,페이지,증상한글명,증상한자명,일반인설명,약재한글명,약재한자명,약재이명,약재타입,수치법,약용부위,귀경,성,미,독성,분류,과명,용량,단위
FO00300062,단치소요산,丹梔逍遙散,,心系內科學,477,,,,박하,薄荷,金錢薄荷|南薄荷|冬蘇|猫兒薄荷|薄苛|薄菏|薄荷葉|薄荷草|蒰荷|茇䒷|茇葀|菝苔|菝하|菝萿|番荷|番荷菜|冰喉尉|石薄荷|鮮薄荷|蘇州薄荷|升陽菜|野息花|英生|吳菝蘭|吳菝하|人丹草|靑薄荷|蔢荷|荷,M,,지상부(地上部)|잎(葉),肝|肺,凉,辛,,發散風熱藥,Labiatae,4,g
FO00300062,단치소요산,丹梔逍遙散,,心系內科學,477,,,,목단피,牡丹皮,洛陽皮|鹿韭|丹根|丹皮|牡丹|牧丹|牧丹根皮|牧丹皮|牧丹皮|木芍藥|粉丹皮|鼠姑|赤丹皮|條丹皮|血櫃|花相|花王,M,,근피(根皮),心|肝|腎,微寒,苦|辛,,淸熱凉血藥,Ranunculaceae,4,g
FO00300062,단치소요산,丹梔逍遙散,,心系內科學,477,,,,치자,梔子,木丹|肥梔子|山梔|山梔子|鮮支|小巵子|越桃|支子|枝子|川揀子|巵子|紅枝子|黃鷄子|黃果樹子|黃荑子|黃梔子|㮁桃|黑山梔,M,,과실(果實),心|肝|肺|胃|三焦,寒,苦,,淸熱瀉火藥,Rubiaceae,4,g
FO00300062,단치소요산,丹梔逍遙散,,心系內科學,477,,,,생강,生薑,干|薑根|鉤妝指|老生薑|頭生薑|面薑|母薑|母薑|母生薑|百辣雲|生姜|生羌|生薑母|鮮薑|鮮生薑|宿薑|宿薑|宿生薑|御濕菜|炎凉小子|因地辛|子薑|紫薑|陳生薑|菜薑|川薑|川百薑,M,,뿌리줄기(根莖),肺|脾|胃,微溫,辛,,發散風寒藥,Zingiberaceae,3,개
FO00300063,달원음,達原飮,溫病條變,心系內科學,477,,,,빈랑자,檳榔子,橄欖子|鷄心檳榔|納子|大白|大白檳|大白片|大腹檳榔|大腹子|臺檳|榔玉|馬金南|白檳榔|檳楠|檳郞|檳榔|賓郞|檳榔果|檳榔孫|檳榔玉|檳榔仁|檳榔子|賓門|檳玉|四京子|洗瘴|洗瘴丹|呂宋檳|仁榔|仁頻|椶然|尖檳|尖檳榔|海南檳榔|海南子|花白|花檳榔,M,,종자(種子),胃|大腸,溫,苦|辛,,驅蟲藥,Palmae,4,g
FO00300063,달원음,達原飮,溫病條變,心系內科學,477,,,,초과,草果,草菓|草果子,M,炒,과실(果實),脾|胃,溫,辛,,芳香化濕藥,Zingiberaceae,4,g
FO00300063,달원음,達原飮,溫病條變,心系內科學,477,,,,황금,黃芩,經芩|枯腸|空腸|芩|內虛|㹠尾芩|腐腸|北芩|西芩|鼠尾芩|細挺子黃芩|宿芩|印頭|子芩|條芩|條黃芩|酒芩|珠條芩|妒婦|片芩|皮黃芩|虹勝|黃笒|黃文|黃岑,M,,뿌리(根),肺|膽|胃|大腸|小腸,寒,苦,,淸熱燥濕藥,Labiatae,6,g
FO00300063,달원음,達原飮,溫病條變,心系內科學,477,,,,작약,芍藥,金芍藥|白芍|白芍藥|芍藥,M,酒炒,뿌리(根),肝|脾,微寒,苦|酸,,補血藥,Ranunculaceae,6,g
FO00300063,달원음,達原飮,溫病條變,心系內科學,477,,,,지모,知母,苦心|韭逢|芪母|蚔母|老梗|鹿別|東根|水參|水須|水浚|蓍母|兒草|野蓼|女雷|女理|連母|提母|蝭母|紙母|知毋|地參|昌支|莐藩|貨母|孝梗,M,酒炒,뿌리줄기(根莖),腎|胃|肺,寒,苦|甘,,淸熱瀉火藥,Liliaceae,6,g
FO00300063,달원음,達原飮,溫病條變,心系內科學,477,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,2,g
FO00300064,당귀보혈탕,當歸補血湯,東垣,心系內科學,477,,,,황기,黃芪,甘板麻|芰草|嫩黃耆|嫩黃芪|戴紛|戴糝|戴椹|獨椹|綿耆|綿芪|綿黃耆|綿黃芪|木耆|百本|百藥綿|北芪|艾草|王孫|箭芪|箭黃芪|蜀脂|妒婦|憲州黃耆|黃|黃耆,M,,뿌리(根),肺|脾,溫,甘,,補氣藥,Leguminosae,20,g
FO00300064,당귀보혈탕,當歸補血湯,東垣,心系內科學,477,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,8,g
FO00300065,당귀사역탕,當歸四逆湯,醫學入門,心系內科學,477,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,8,g
FO00300065,당귀사역탕,當歸四逆湯,醫學入門,心系內科學,477,,,,작약,芍藥,金芍藥|白芍|白芍藥|芍藥,M,,뿌리(根),肝|脾,微寒,苦|酸,,補血藥,Ranunculaceae,8,g
FO00300065,당귀사역탕,當歸四逆湯,醫學入門,心系內科學,477,,,,계지,桂枝,桂枝段|廣桂枝|嫩桂枝|柳桂|川桂枝,M,,어린 가지(嫩枝),膀胱|心|肺,溫,辛|甘,,發散風寒藥,Lauraceae,6,g
FO00300065,당귀사역탕,當歸四逆湯,醫學入門,心系內科學,477,,,,세신,細辛,金盤草|金盆草|綠鬚薑|大藥|獨葉草|萬病草|毛柄細辛|北細辛|四兩麻|西細辛|細參|細條|細草|小辛|少辛|烟袋鍋|烟袋鍋花|鈴鐺花|玉番絲|玉香絲|臥龍丹|漢城細辛|華陰細辛,M,,대근전초(帶根全草),心|肺|腎,溫,辛,,發散風寒藥,Aristolochiaceae,4,g
FO00300065,당귀사역탕,當歸四逆湯,醫學入門,心系內科學,477,,,,통초,通草,寬腸|寇脫|大木通|大葉五加皮|大通草|大通塔|方通|白通草|五加風|五角加皮|倚商|離南|蔥草|通大海|通花|通花五加|泡通|花草|活莌,M,,경수(莖髓),肺|胃,微寒,甘|淡,,利尿通淋藥,Araliaceae,4,g
FO00300065,당귀사역탕,當歸四逆湯,醫學入門,心系內科學,477,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,4,g
FO00300065,당귀사역탕,當歸四逆湯,醫學入門,心系內科學,477,,,,대조,大棗,乾赤棗|乾棗|鷄心|鷄心棗|桂棗|灌棗|膠棗|南棗|丹棗|棠棗|大北棗|大棗|大棗肉|東棗|轆棗|美棗|搏落酥|白棗|北棗|肥棗|召|氏棗|羊角|良棗|牛頭|棯棗|紫棗|棗|棗膏|棗肉|棗脯|天蒸棗|靑州棗|墟棗|壺|紅棗,M,,과실(果實),脾|胃,溫,甘,,補氣藥,Rhamnaceae,2,개
FO00300066,당귀산,當歸散,丹溪心法,心系內科學,477,,,,생지황,生地黃,乾生地|毛原|密罐花根|山箊根|生乾地黃|生地|鮮生地|鮮地黃|原生地|酒壺花根|地脈|地髓|地黃|天黃|芐|懷慶地黃,M,,뿌리(根),心|肝|腎,寒,甘|苦,,淸熱凉血藥,Scrophulariaceae,10,g
FO00300066,당귀산,當歸散,丹溪心法,心系內科學,477,,,,소계엽,小薊葉,剌薊葉,M,,,,,,,,,8,g
FO00300066,당귀산,當歸散,丹溪心法,心系內科學,477,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,6,g
FO00300066,당귀산,當歸散,丹溪心法,心系內科學,477,,,,영양각,羚羊角,羬角|高鼻羚羊角|九尾羊角|麢羊角|壄角|羚羊角|羱羊角,M,屑,뿔(角),肝|心,寒,鹹,,平肝息風藥,Bovidae,6,g
FO00300066,당귀산,當歸散,丹溪心法,心系內科學,477,,,,적작약,赤芍藥,京芍藥|木芍藥|山芍藥|西赤芍|赤芍|草芍藥|臭牡丹根|紅芍藥,M,,뿌리(根),肝,微寒,苦,,淸熱凉血藥,Ranunculaceae,6,g
FO00300067,당귀승기탕,當歸承氣湯,丹溪心法,心系內科學,477,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,8,g
FO00300067,당귀승기탕,當歸承氣湯,丹溪心法,心系內科學,477,,,,후박,厚朴,濃朴|淡伯|大厚朴|烈朴|油朴|紫油朴|紫厚朴|赤朴|重皮|川朴|川厚朴|川厚樸|厚樸|厚朴皮|厚皮,M,,수피(樹皮),脾|胃|肺|大腸,溫,苦|辛,,芳香化濕藥,Magnoliaceae,3,g
FO00300067,당귀승기탕,當歸承氣湯,丹溪心法,心系內科學,477,,,,지실,枳實,洞庭|商枳實|小枳實|鵝眼枳實|粘刺|只實|只實|陳枳實|槌胸霹靂|破胸槌,M,,유과(幼果),脾|胃,寒,苦|辛|酸,,理氣藥,Rutaceae,3,g
FO00300067,당귀승기탕,當歸承氣湯,丹溪心法,心系內科學,477,,,,대황,大黃,錦文|錦紋|錦紋大黃|錦黃|膚如|生軍|牛舌大黃|紫地錦紋|將軍|川軍|川大黃|蜀大黃|香大黃|火參|黃良,M,,뿌리줄기(根莖),脾|胃|大腸|肝|心包,寒,苦,,攻下藥,Polyponaceae,3,g
FO00300067,당귀승기탕,當歸承氣湯,丹溪心法,心系內科學,477,,,,망초,芒硝,芒消|菵草|朴硝|盆消|盆硝|水消|牙消|牙硝|英消|淨芒硝|川芒硝|甛消|玄明粉|황산나트륨,M,,광물(鑛物),胃|大腸,寒,鹹|苦,,攻下藥,황산염류,3,g
FO00300068,당귀지황탕,當歸地黃湯,醫學正傳,心系內科學,477,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,4,g
FO00300068,당귀지황탕,當歸地黃湯,醫學正傳,心系內科學,477,,,,지황,地黃,幹地黃|乾地黃|生幹地黃|生乾地黃,M,,뿌리(根),心|肝|腎,寒,甘,,,Scrophulariaceae,5,g
FO00300068,당귀지황탕,當歸地黃湯,醫學正傳,心系內科學,477,,,,작약,芍藥,金芍藥|白芍|白芍藥|芍藥,M,,뿌리(根),肝|脾,微寒,苦|酸,,補血藥,Ranunculaceae,6,g
FO00300068,당귀지황탕,當歸地黃湯,醫學正傳,心系內科學,477,,,,천궁,川芎,京芎|貫芎|鞠窮|芎|芎窮|芎藭|芎營|茶芎|大芎|臺芎|大川芎|杜芎|馬銜芎藭|撫芎|蕪芎|撫川芎|山鞠窮|西芎|西撫芎|小撫芎|小川芎|藥芹|雀腦芎|正川芎|眞川芎|天芎|川芎藭|川撫芎|川元蠢|香果|壺藭|胡藭|蒿本,M,,뿌리줄기(根莖),肝|膽|心包,溫,辛,,活血祛瘀藥,Umbelliferae,7,g
FO00300068,당귀지황탕,當歸地黃湯,醫學正傳,心系內科學,477,,,,고본,藁本,藁茇|藁板|鬼卿|鬼新|鬼神|鬼鄕|微莖|保生叢|本|山茞|山薗菜|兒卿|蔚香|地新|土芎|香藁本,M,,뿌리(根)|뿌리줄기(根莖),膀胱,溫,辛,,發散風寒藥,Umbelliferae,8,g
FO00300068,당귀지황탕,當歸地黃湯,醫學正傳,心系內科學,477,,,,방풍,防風,蕑根|硬防風|曲方氏|公防風|銅蕓|馬英子|母防風|反風|防豊|防風根|百韭|百蜚|百種|百枝|屛防|屛風|屛風草|山芹菜|山花菜|西口風|續弦膠|軟防風|齊州防風|風肉|筆防風|解州防風|回辛|迴蕓|回草|茴草,M,,뿌리(根)|뿌리줄기(根莖),肝|脾|膀胱,溫,辛|甘,,發散風寒藥,Umbelliferae,9,g
FO00300068,당귀지황탕,當歸地黃湯,醫學正傳,心系內科學,477,,,,백지,白芷,仇里竹根|蘭槐|杜若|苓|蘺|名莞|芳香|白茞|柏油|白淽|百菬|苻蘺|三閭小玉|茞|茞香|神虈|莞|芷|澤芬|香白芷|香白芷|虈|虈莞,M,,뿌리(根),肺|胃|大腸,溫,辛,,發散風寒藥,Umbelliferae,10,g
FO00300068,당귀지황탕,當歸地黃湯,醫學正傳,心系內科學,477,,,,세신,細辛,金盤草|金盆草|綠鬚薑|大藥|獨葉草|萬病草|毛柄細辛|北細辛|四兩麻|西細辛|細參|細條|細草|小辛|少辛|烟袋鍋|烟袋鍋花|鈴鐺花|玉番絲|玉香絲|臥龍丹|漢城細辛|華陰細辛,M,,대근전초(帶根全草),心|肺|腎,溫,辛,,發散風寒藥,Aristolochiaceae,11,g
FO00300069,대강활탕,大羌活湯,醫學正傳,心系內科學,477,,,,강활,羌活,羌靑|羌滑|曲藥|狗引子花|西羌活|蠶羌|竹節羌|退風使者|護羌使者|胡王使者|黑藥,M,,뿌리(根)|뿌리줄기(根莖),膀胱|腎,溫,辛|苦,,發散風寒藥,Umbelliferae,6,g
FO00300069,대강활탕,大羌活湯,醫學正傳,心系內科學,477,,,,승마,升麻,鷄骨升麻|苦龍芽菜|鬼臉升麻|鬼眼升麻|綠色升麻|綠升麻|達呼爾升麻|收靡|龍眼根|周麻|周升麻|地龍芽|川升麻|雉麻|花升麻|黑升麻,M,,뿌리줄기(根莖),肺|脾|胃|大腸,微寒,辛|微甘,,發散風熱藥,Ranunculaceae,6,g
FO00300069,대강활탕,大羌活湯,醫學正傳,心系內科學,477,,,,독활,獨活,獨搖草|獨滑|山前獨活|肉獨活|恩施獨活|長生草|地頭乙戶邑|川獨活,M,,뿌리(根),腎|膀胱|大腸,微溫,辛|苦,,袪風濕止痺痛藥,Umbelliferae,4,g
FO00300069,대강활탕,大羌活湯,醫學正傳,心系內科學,477,,,,창출,蒼朮,馬薊|茅君寶|茅山蒼朮|茅朮|山薑|山芥|山薊|山連|山精|仙朮|赤朮|地葵|陳蒼朮|蒼術|創出|天薊|天蘇|天精|朮,M,,뿌리줄기(根莖),脾|胃|肝,溫,辛|苦,,芳香化濕藥,Compositae,3,g
FO00300069,대강활탕,大羌活湯,醫學正傳,心系內科學,477,,,,방기,防己,倒地拱|房苑|房慈|白木香|粉防己|粉寸己|石蟾蜍|石解|蟾蜍薯|載君行|猪大腸|靑藤根|靑木香|土防己|漢防己|漢中防己|解離,M,,뿌리(根),膀胱|腎|脾|肺,寒,苦|辛,,袪風濕止痺痛藥,Menispermaceae,3,g
FO00300069,대강활탕,大羌活湯,醫學正傳,心系內科學,477,,,,위령선,威靈仙,能消|靈仙|搜山虎|壽祖|靈仙根|葳靈|葳靈仙|葳苓仙|葳靈仙|赤莖威|鐵線連|黑薇|黑薇靈仙,M,,뿌리줄기(根莖)|뿌리(根),膀胱,溫,辛|鹹,,袪風濕止痺痛藥,Ranunculaceae,3,g
FO00300069,대강활탕,大羌活湯,醫學正傳,心系內科學,477,,,,백출,白朮,乞力伽|鷄腿朮|貢朮|廣朮|狗頭朮|金錢朮|大白朮|臺白朮|臺朮|冬白朮|冬朮|馬薊|木朮|苗朮|白大壽|峰貢朮|桴薊|糞朮|沙邑條根|削朮|山薑|山芥|山薊|山連|山精|象朮|雪白朮|野朮|楊桴|楊桴薊|楊抱|楊枹薊|吳白朮|吳朮|于潛白朮|于潛朮|芋朮|雲頭朮|蕓白朮|雲白朮|雲片白朮|浙朮|種朮|天薊|天生朮|天蘇|朮|台白朮|片白術|片白朮|片朮|抱薊|豊慶朮|杭朮|歙朮,M,,뿌리줄기(根莖),脾|胃,溫,苦|甘,,補氣藥,Compositae,3,g
FO00300069,대강활탕,大羌活湯,醫學正傳,心系內科學,477,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,3,g
FO00300069,대강활탕,大羌活湯,醫學正傳,心系內科學,477,,,,적복령,赤茯苓,赤苓|赤茯|赤服岺|赤茯笭|赤茯苓,M,,표층 아래 淡紅色(표층 아래 淡紅色),心|脾|膀胱,平,甘|淡,,利水退腫藥,Polyporaceae,3,g
FO00300069,대강활탕,大羌活湯,醫學正傳,心系內科學,477,,,,택사,澤瀉,建瀉|鵠瀉|鵠澤|及瀉|蘭紅|芒芋|福澤瀉|酸惡兪|宣澤瀉|水瀉|水澤瀉|禹瀉|禹孫|牛耳菜|天禿|天鵝蠶|川澤瀉|宅夕|宅泄|澤芝,M,,괴경(塊莖),腎|膀胱,寒,甘,,利水退腫藥,Alismataceae,3,g
FO00300069,대강활탕,大羌活湯,醫學正傳,心系內科學,477,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,3,g
FO00300070,대금음자,對金飮子,和劑局方,心系內科學,477,,,,후박,厚朴,濃朴|淡伯|大厚朴|烈朴|油朴|紫油朴|紫厚朴|赤朴|重皮|川朴|川厚朴|川厚樸|厚樸|厚朴皮|厚皮,M,,수피(樹皮),脾|胃|肺|大腸,溫,苦|辛,,芳香化濕藥,Magnoliaceae,3,g
FO00300070,대금음자,對金飮子,和劑局方,心系內科學,477,,,,창출,蒼朮,馬薊|茅君寶|茅山蒼朮|茅朮|山薑|山芥|山薊|山連|山精|仙朮|赤朮|地葵|陳蒼朮|蒼術|創出|天薊|天蘇|天精|朮,M,,뿌리줄기(根莖),脾|胃|肝,溫,辛|苦,,芳香化濕藥,Compositae,3,g
FO00300070,대금음자,對金飮子,和劑局方,心系內科學,477,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,炙,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,3,g
FO00300070,대금음자,對金飮子,和劑局方,心系內科學,477,,,,진피,陳皮,柑子皮|柑皮|苦枥皮|苦榴皮|苦樹皮|廣柑皮|廣橘皮|廣陳皮|廣皮|貴老|橘子皮|橘皮|芩皮|攀槻皮|白樳木皮|樊槻皮|蜡樹皮|細辛木皮|新會柑皮|新會皮|梣槻皮|樳木皮|梣皮|若理木皮|浙陳皮|陳柑皮|陳廣皮|陳橘皮|秦白皮|陣皮|川橘皮|紅皮|黃橘皮,M,,과피(果皮),脾|肺,溫,辛|苦,,理氣藥,Rutaceae,12,g
FO00300070,대금음자,對金飮子,和劑局方,心系內科學,477,,,,생강,生薑,干|薑根|鉤妝指|老生薑|頭生薑|面薑|母薑|母薑|母生薑|百辣雲|生姜|生羌|生薑母|鮮薑|鮮生薑|宿薑|宿薑|宿生薑|御濕菜|炎凉小子|因地辛|子薑|紫薑|陳生薑|菜薑|川薑|川百薑,M,,뿌리줄기(根莖),肺|脾|胃,微溫,辛,,發散風寒藥,Zingiberaceae,3,개
FO00300071,대보원전,大補元煎,景岳全書,心系內科學,477,,,,인삼,人蔘,揀參|高麗蔘|鬼蓋|金井玉蘭|大人蔘|獨勝|羅參|潞州人蔘|白物|白修蔘|百濟蔘|白條蔘|蔘|上黨蔘|上黨人蔘|生曬參|新羅人蔘|羊角蔘|玉精|遼東蔘|遼蔘|園參|人微|人參|人參|仁蔘|人祥|人身|人精|人衡|紫團蔘|全鬚生曬參|地精|淸河人蔘|皺面丹|皺面還丹|土精|品蔘|孩兒參|海腴|血蔘|黃蔘|黃石,M,,뿌리(根),脾|肺|心,微溫,甘|微苦,,補氣藥,Araliaceae,4-8,g
FO00300071,대보원전,大補元煎,景岳全書,心系內科學,477,,,,산약,山藥,幹山藥|九黃薑|白苕|佛掌薯|蛇芋|山薯|山芋|山藷|山板朮|薯藥|薯蕷|署豫|署預|修脆|兒草|野白薯|野山豆|蕷藥|延草|玉延|王茅|藷|藷粮|藷藇|諸署|土藷|扁子薯|淮山藥,M,炒,뿌리줄기(根莖),脾|肺|腎,平,甘,,補氣藥,Dioscoreaceae,8,g
FO00300071,대보원전,大補元煎,景岳全書,心系內科學,477,,,,숙지황,熟地黃,大熟地|大懷熟|大懷熟|熟乾地黃|熟地|熟芐|懷慶熟地,M,,뿌리줄기(根莖),肝|腎,微溫,甘,,補血藥,Scrophulariaceae,8-12,g
FO00300071,대보원전,大補元煎,景岳全書,心系內科學,477,,,,두중,杜仲,鬼仙木|亂銀絲|杜仲|杜仲皮|杜沖|杜冲|檰|棉杜仲|綿杜仲|棉花|木綿|絲楝樹皮|思仙|絲連皮|思仲|石思仙|玉絲皮|川杜仲|厚杜仲,M,,수피(樹皮),肝|腎,溫,甘|微辛,,補陽藥,Eucommiaceae,8,g
FO00300071,대보원전,大補元煎,景岳全書,心系內科學,477,,,,당귀,當歸,乾歸|歸尾|金當歸|當歸身尾|馬尾歸|馬尾當歸|常歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,8-12,g
FO00300071,대보원전,大補元煎,景岳全書,心系內科學,477,,,,산수유,山茱萸,鷄足|鬾實|山茱|山茱臾|山萸|鼠矢|石棗|食茱萸|實棗兒|藥棗|萸肉|肉棗|蜀棗|湯主,M,,과실(果實),肝|腎,微溫,酸|澀,,澁精縮尿止帶藥,Cornaceae,4,g
FO00300071,대보원전,大補元煎,景岳全書,心系內科學,477,,,,구기자,枸杞子,却老子|甘拘杞|甘枸杞|甘杞子|枸茄茄|枸棘子|枸杞|枸杞果|枸杞豆|拘杞子|苟起子|狗奶子|拘蹄子|枸地芽子|杞子|朋眼草仔|三尸錄|石納蛧|雪厭珊瑚|靈寵|二尸錄|赤寶|地骨子|地仙子|天精子|甛菜子|靑精子|血枸子|血杞子|紅耳墮|紅靑椒,M,,과실(果實),肝|腎,平,甘,,補陰藥,Solanaceae,8-12,g
FO00300071,대보원전,大補元煎,景岳全書,心系內科學,477,,,,감초,甘草,甘艸|甘草|甘草根|枯甘草|國老|國老草|大甘草|大嗷|蕗草|美草|蜜甘|蜜草|粉甘草|紛甘草|粉草|紛草|生草|細甘草|小甘草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,炙,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,4-8,g
FO00300072,대보음환,大補陰丸,丹溪心法,心系內科學,477,,,,황백,黃柏,檗木|檗皮|蘗皮|酒柏|川檗|川黃柏|黃栢|黃白|黃檗|黃蘗|黃檗皮|黃蘗皮|黃蘖,M,,주피를 벗긴 수간피(樹幹皮),腎|膀胱|大腸,寒,苦,,淸熱燥濕藥,Rutaceae,160,g
FO00300072,대보음환,大補陰丸,丹溪心法,心系內科學,477,,,,지모,知母,苦心|韭逢|芪母|蚔母|老梗|鹿別|東根|水參|水須|水浚|蓍母|兒草|野蓼|女雷|女理|連母|提母|蝭母|紙母|知毋|地參|昌支|莐藩|貨母|孝梗,M,,뿌리줄기(根莖),腎|胃|肺,寒,苦|甘,,淸熱瀉火藥,Liliaceae,160,g
FO00300072,대보음환,大補陰丸,丹溪心法,心系內科學,477,,,,숙지황,熟地黃,大熟地|大懷熟|大懷熟|熟乾地黃|熟地|熟芐|懷慶熟地,M,,뿌리줄기(根莖),肝|腎,微溫,甘,,補血藥,Scrophulariaceae,240,g
FO00300072,대보음환,大補陰丸,丹溪心法,心系內科學,477,,,,귀판,龜板,坎版|龜殼|龜甲|龜甲|龜腹甲|龜底甲|龜筒|龜板|龜版|龜下甲|漏天機|上甲|神屋|烏龜殼|元武版|自死乾龜殼|拖泥板|敗龜甲|敗龜板|敗龜版|敗將|下甲,M,,복갑(腹甲),肝|腎|心,微寒,鹹|甘,,補陰藥,Testudinidae,240,g
FO00300073,대승기탕,大承氣湯,傷寒論,心系內科學,477,,,,망초,芒硝,芒消|菵草|朴硝|盆消|盆硝|水消|牙消|牙硝|英消|淨芒硝|川芒硝|甛消|玄明粉|황산나트륨,M,,광물(鑛物),胃|大腸,寒,鹹|苦,,攻下藥,황산염류,12,g
FO00300073,대승기탕,大承氣湯,傷寒論,心系內科學,477,,,,후박,厚朴,濃朴|淡伯|大厚朴|烈朴|油朴|紫油朴|紫厚朴|赤朴|重皮|川朴|川厚朴|川厚樸|厚樸|厚朴皮|厚皮,M,,수피(樹皮),脾|胃|肺|大腸,溫,苦|辛,,芳香化濕藥,Magnoliaceae,12,g
FO00300073,대승기탕,大承氣湯,傷寒論,心系內科學,477,,,,지실,枳實,洞庭|商枳實|小枳實|鵝眼枳實|粘刺|只實|只實|陳枳實|槌胸霹靂|破胸槌,M,,유과(幼果),脾|胃,寒,苦|辛|酸,,理氣藥,Rutaceae,12,g
FO00300073,대승기탕,大承氣湯,傷寒論,心系內科學,477,,,,대황,大黃,錦文|錦紋|錦紋大黃|錦黃|膚如|生軍|牛舌大黃|紫地錦紋|將軍|川軍|川大黃|蜀大黃|香大黃|火參|黃良,M,,뿌리줄기(根莖),脾|胃|大腸|肝|心包,寒,苦,,攻下藥,Polyponaceae,8,g
FO00300074,대정풍주,大定風珠,溫病條辨,心系內科學,477,,,,작약,芍藥,金芍藥|白芍|白芍藥|芍藥,M,,뿌리(根),肝|脾,微寒,苦|酸,,補血藥,Ranunculaceae,24,g
FO00300074,대정풍주,大定風珠,溫病條辨,心系內科學,477,,,,지황,地黃,幹地黃|乾地黃|生幹地黃|生乾地黃,M,,뿌리(根),心|肝|腎,寒,甘,,,Scrophulariaceae,24,g
FO00300074,대정풍주,大定風珠,溫病條辨,心系內科學,477,,,,맥문동,麥門冬,筧寸冬|京元|階前草根|大麥冬|冬兒沙里|麥冬|麥文|麥門|麥門東|綿麥冬|虋冬|門火冬|不死|不死藥|沙草秀根|蘇瓜丐|安神隊枝|野麥冬|餘粮|禹餘粮|正淸|寸冬|寸麥冬|雉骨木|杭瓜丐|杭寸|杭寸冬,M,,괴근(塊根),肺|胃|心,微寒,甘|微苦,,補陰藥,Liliaceae,24,g
FO00300074,대정풍주,大定風珠,溫病條辨,心系內科學,477,,,,아교,阿膠,驢膠|驢皮膠|臚皮膠|覆盆膠|傅致膠|盆膠|盆覆膠|烏膠|真阿膠,M,,껍질을 고아서 건조시킨 膠塊(膠塊),肺|肝|腎,平,甘,,補血藥,Equidae,12,g
